GEOID,low_income_pct,lower_middle_income_pct,upper_middle_income_pct,high_income_pct
250214021011,0.08208955223880597,0.048507462686567165,0.3694029850746269,0.5
250214021012,0.061511423550087874,0.11247803163444639,0.16695957820738136,0.6590509666080844
250214021013,0.15743440233236153,0.026239067055393587,0.11370262390670553,0.7026239067055393
250214021021,0.19391634980988592,0.12357414448669202,0.3155893536121673,0.3669201520912547
250214021022,0.20224719101123595,0.08764044943820225,0.3707865168539326,0.3393258426966292
250214021023,0.14149821640903687,0.10582639714625446,0.3460166468489893,0.40665873959571935
250214022001,0.07670454545454546,0.10795454545454546,0.41761363636363635,0.3977272727272727
250214022002,0.06042884990253411,0.029239766081871343,0.2729044834307992,0.6374269005847953
250214023001,0.04878048780487805,0.041811846689895474,0.20905923344947736,0.7003484320557491
250214023002,0.12982456140350876,0.03684210526315789,0.18771929824561404,0.6456140350877193
250214023003,0.05616740088105727,0.05726872246696035,0.2488986784140969,0.6376651982378855
250214024001,0.13861386138613863,0.14285714285714285,0.3592644978783593,0.3592644978783593
250214024002,0.0625,0.13942307692307693,0.23557692307692307,0.5625
250214024003,0.05150214592274678,0.0,0.27467811158798283,0.6738197424892703
250214024004,0.27483443708609273,0.08774834437086093,0.18543046357615894,0.4519867549668874
250214024005,0.11864406779661017,0.03559322033898305,0.3271186440677966,0.5186440677966102
250214025001,0.2516778523489933,0.018456375838926176,0.15268456375838926,0.5771812080536913
250214025002,0.03802281368821293,0.12357414448669202,0.16539923954372623,0.6730038022813688
250214025003,0.1952941176470588,0.16470588235294117,0.14352941176470588,0.4964705882352941
250214031001,0.08737864077669903,0.0,0.08737864077669903,0.8252427184466019
250214031002,0.0,0.04984423676012461,0.12149532710280374,0.8286604361370716
250214031003,0.10465116279069768,0.0,0.08139534883720931,0.813953488372093
250214031004,0.0891089108910891,0.0,0.11089108910891089,0.8
250214031005,0.0332541567695962,0.0688836104513064,0.09026128266033254,0.8076009501187649
250214031006,0.0,0.09407665505226481,0.1254355400696864,0.7804878048780488
250214031007,0.10609480812641084,0.0,0.11738148984198646,0.7765237020316027
250214033001,0.024024024024024024,0.11711711711711711,0.08108108108108109,0.7777777777777778
250214033002,0.0,0.0718562874251497,0.06786427145708583,0.8602794411177644
250214033003,0.0,0.04451038575667656,0.12166172106824925,0.8338278931750742
250214034001,0.05235137533274179,0.16415261756876665,0.19254658385093168,0.59094942324756
250214034002,0.0,0.11312217194570136,0.09502262443438914,0.7918552036199095
250214034003,0.06593406593406594,0.040293040293040296,0.0,0.8937728937728938
250214034004,0.14579439252336449,0.18878504672897195,0.08598130841121496,0.5794392523364486
250214034005,0.07971014492753623,0.0,0.21739130434782608,0.7028985507246377
250214035011,0.06235294117647059,0.18352941176470589,0.1776470588235294,0.5764705882352941
250214035012,0.10067114093959731,0.5033557046979866,0.14429530201342283,0.2516778523489933
250214035021,0.09361069836552749,0.20059435364041606,0.08469539375928678,0.6210995542347697
250214035022,0.04214123006833713,0.0,0.05011389521640091,0.907744874715262
250214041001,0.14264264264264265,0.06606606606606606,0.13363363363363365,0.6576576576576577
250214041002,0.07242339832869081,0.06963788300835655,0.06128133704735376,0.7966573816155988
250214041003,0.019230769230769232,0.02564102564102564,0.05128205128205128,0.9038461538461539
250214042011,0.0,0.023809523809523808,0.05442176870748299,0.9217687074829932
250214042012,0.055944055944055944,0.0,0.13986013986013987,0.8041958041958042
250214042013,0.08888888888888889,0.02962962962962963,0.14074074074074075,0.7407407407407407
250214042014,0.14329268292682926,0.06402439024390244,0.16463414634146342,0.6280487804878049
250214042021,0.07078313253012049,0.08734939759036145,0.25903614457831325,0.5828313253012049
250214042022,0.08904109589041095,0.05707762557077625,0.11187214611872145,0.7420091324200914
