condition,status,GEOID,low_income_pct,lower_middle_income_pct,upper_middle_income_pct,high_income_pct
No regularization,adjusted,250235114001,0.0,0.1015228426395939,0.7715736040609137,0.1269035532994923
No regularization,adjusted,250173162022,0.0545454545454545,0.0654545454545454,0.2,0.68
No regularization,adjusted,250214421032,0.0789473684210526,0.0478468899521531,0.1100478468899521,0.7631578947368421
No regularization,adjusted,250250814001,0.3767605633802817,0.2183098591549295,0.1514084507042253,0.2535211267605634
No regularization,adjusted,250092606002,0.237037037037037,0.1037037037037037,0.1654320987654321,0.4938271604938271
No regularization,adjusted,250235071032,0.1097256857855361,0.084788029925187,0.0448877805486284,0.7605985037406484
No regularization,adjusted,250092051001,0.3136915077989601,0.1507798960138648,0.292894280762565,0.24263431542461
No regularization,adjusted,250092051003,0.1005917159763313,0.1538461538461538,0.2899408284023668,0.4556213017751479
No regularization,adjusted,250092051004,0.0,0.0915887850467289,0.2654205607476635,0.6429906542056075
No regularization,adjusted,250092051002,0.0,0.1095334685598377,0.5943204868154158,0.2961460446247465
No regularization,adjusted,250173373001,0.1098039215686274,0.088235294117647,0.3627450980392157,0.4392156862745098
No regularization,adjusted,250092221002,0.0484848484848484,0.1454545454545454,0.2545454545454545,0.5515151515151515
No regularization,adjusted,250173373002,0.1814814814814815,0.0,0.1962962962962963,0.6222222222222222
No regularization,adjusted,250173373003,0.1314741035856573,0.2151394422310757,0.2450199203187251,0.4083665338645418
No regularization,adjusted,250092221001,0.0989583333333333,0.0546875,0.2838541666666667,0.5625
No regularization,adjusted,250250003022,0.070528967254408,0.0629722921914357,0.3488664987405541,0.517632241813602
No regularization,adjusted,250092221003,0.0922098569157392,0.205087440381558,0.0906200317965023,0.6120826709062003
No regularization,adjusted,250214034003,0.0659340659340659,0.0402930402930402,0.0,0.8937728937728938
No regularization,adjusted,250173586004,0.1152263374485596,0.0,0.2880658436213992,0.5967078189300411
No regularization,adjusted,250092092002,0.0251798561151079,0.1618705035971223,0.1276978417266187,0.685251798561151
No regularization,adjusted,250092518003,0.0753138075313807,0.2644351464435146,0.2158995815899581,0.4443514644351464
No regularization,adjusted,250092518004,0.0675883256528417,0.1351766513056835,0.3010752688172043,0.4961597542242703
No regularization,adjusted,250214161013,0.0849056603773584,0.0,0.1084905660377358,0.8066037735849056
No regularization,adjusted,250173584004,0.0539083557951482,0.0485175202156334,0.059299191374663,0.8382749326145552
No regularization,adjusted,250092219012,0.0127737226277372,0.1642335766423357,0.3010948905109489,0.5218978102189781
No regularization,adjusted,250251707023,0.0991735537190082,0.1384297520661157,0.3822314049586777,0.3801652892561983
No regularization,adjusted,250092219022,0.0168539325842696,0.1938202247191011,0.3117977528089887,0.4775280898876404
No regularization,adjusted,250251707022,0.2872727272727273,0.1690909090909091,0.2036363636363636,0.34
No regularization,adjusted,250092516001,0.2069536423841059,0.1556291390728476,0.314569536423841,0.3228476821192053
No regularization,adjusted,250092516002,0.25,0.0992268041237113,0.5128865979381443,0.1378865979381443
No regularization,adjusted,250092047012,0.2448453608247422,0.172680412371134,0.2938144329896907,0.2886597938144329
No regularization,adjusted,250092047011,0.0,0.1326732673267326,0.0891089108910891,0.7782178217821782
No regularization,adjusted,250092047013,0.3428246013667426,0.0592255125284738,0.4738041002277904,0.1241457858769931
No regularization,adjusted,250092217002,0.0883116883116883,0.2376623376623376,0.2688311688311688,0.4051948051948052
No regularization,adjusted,250235022002,0.1885098743267504,0.052064631956912,0.3806104129263913,0.3788150807899461
No regularization,adjusted,250092131001,0.0,0.0338164251207729,0.1674718196457326,0.7987117552334944
No regularization,adjusted,250092131003,0.0,0.1331484049930651,0.0180305131761442,0.8488210818307905
No regularization,adjusted,250251705022,0.4799465240641711,0.28475935828877,0.1377005347593582,0.0975935828877005
No regularization,adjusted,250092514002,0.1508771929824561,0.1473684210526315,0.3508771929824561,0.3508771929824561
No regularization,adjusted,250235106003,0.0165975103734439,0.0850622406639004,0.2427385892116182,0.6556016597510373
No regularization,adjusted,250092215002,0.1708229426433915,0.1396508728179551,0.2668329177057356,0.4226932668329177
No regularization,adjusted,250173154011,0.0362400906002265,0.0815402038505096,0.4088335220838052,0.4733861834654587
No regularization,adjusted,250251404001,0.6657754010695187,0.0454545454545454,0.1390374331550802,0.1497326203208556
No regularization,adjusted,330150540002,0.082437275985663,0.1015531660692951,0.2461170848267622,0.5698924731182796
No regularization,adjusted,250173281002,0.0681198910081744,0.1362397820163488,0.1662125340599455,0.6294277929155313
No regularization,adjusted,250092172011,0.0289389067524115,0.135048231511254,0.180064308681672,0.6559485530546624
No regularization,adjusted,250092172012,0.1213832039520113,0.1263232180663373,0.2519407198306281,0.5003528581510233
No regularization,adjusted,250092172021,0.2229508196721311,0.140983606557377,0.0786885245901639,0.5573770491803278
No regularization,adjusted,250092172023,0.025735294117647,0.1470588235294117,0.3529411764705882,0.4742647058823529
No regularization,adjusted,250250507001,0.0935374149659864,0.2482993197278911,0.4744897959183674,0.1836734693877551
No regularization,adjusted,250214112004,0.1352657004830917,0.0410628019323671,0.2439613526570048,0.5797101449275363
No regularization,adjusted,250235108003,0.6728395061728395,0.2037037037037037,0.1234567901234567,0.0
No regularization,adjusted,250173748002,0.0412757973733583,0.0318949343339587,0.2720450281425891,0.6547842401500938
No regularization,adjusted,250251103011,0.0298507462686567,0.1318407960199005,0.5671641791044776,0.2711442786069651
No regularization,adjusted,250251402022,0.1411764705882353,0.2529411764705882,0.3137254901960784,0.292156862745098
No regularization,adjusted,250235102004,0.132829373650108,0.1339092872570194,0.357451403887689,0.3758099352051836
No regularization,adjusted,250092211001,0.2035928143712574,0.0344311377245509,0.3248502994011976,0.437125748502994
No regularization,adjusted,250173363003,0.0546075085324232,0.0870307167235494,0.1040955631399317,0.7542662116040956
No regularization,adjusted,250092041022,0.1392070484581497,0.2237885462555066,0.320704845814978,0.3162995594713656
No regularization,adjusted,250173363006,0.0,0.0,0.1468682505399568,0.8531317494600432
No regularization,adjusted,250173832001,0.3883357041251778,0.3485064011379801,0.1436699857752489,0.1194879089615931
No regularization,adjusted,250092082001,0.0,0.1348314606741573,0.4531835205992509,0.4119850187265917
No regularization,adjusted,250092082002,0.0325443786982248,0.0384615384615384,0.2248520710059171,0.7041420118343196
No regularization,adjusted,250092082003,0.3030612244897959,0.2724489795918367,0.2081632653061224,0.2163265306122449
No regularization,adjusted,250173746001,0.0,0.0092165898617511,0.1490015360983103,0.8417818740399385
No regularization,adjusted,250092506003,0.2719449225473322,0.423407917383821,0.1549053356282272,0.1497418244406196
No regularization,adjusted,250173871004,0.082004555808656,0.1548974943052392,0.3234624145785877,0.4396355353075171
No regularization,adjusted,250173871003,0.0271186440677966,0.0610169491525423,0.1932203389830508,0.7186440677966102
No regularization,adjusted,330151001001,0.065359477124183,0.059912854030501,0.2657952069716776,0.6089324618736384
No regularization,adjusted,250235012011,0.1157635467980295,0.0985221674876847,0.0886699507389162,0.6970443349753694
No regularization,adjusted,250235012012,0.066047471620227,0.0082559339525283,0.067079463364293,0.8586171310629515
No regularization,adjusted,330151001003,0.1236111111111111,0.0333333333333333,0.2097222222222222,0.6333333333333333
No regularization,adjusted,250173742003,0.0,0.1111111111111111,0.0202020202020202,0.8686868686868687
No regularization,adjusted,250173400002,0.173780487804878,0.1097560975609756,0.1341463414634146,0.5823170731707317
No regularization,adjusted,250251011024,0.316017316017316,0.341991341991342,0.0692640692640692,0.2727272727272727
No regularization,adjusted,250235309021,0.0634146341463414,0.1024390243902439,0.1963414634146341,0.6378048780487805
No regularization,adjusted,250235309022,0.0232288037166085,0.1300813008130081,0.389082462253194,0.4576074332171893
No regularization,adjusted,250214061023,0.0,0.0512048192771084,0.0421686746987951,0.9066265060240964
No regularization,adjusted,250173740001,0.1340996168582375,0.0153256704980842,0.2126436781609195,0.6379310344827587
No regularization,adjusted,250173740002,0.1160990712074303,0.1811145510835913,0.0913312693498452,0.6114551083591331
No regularization,adjusted,250092502001,0.1895861148197596,0.1829105473965287,0.3658210947930574,0.2616822429906542
No regularization,adjusted,250173738001,0.0237037037037037,0.0192592592592592,0.1111111111111111,0.845925925925926
No regularization,adjusted,250235221012,0.1341772151898734,0.0810126582278481,0.0784810126582278,0.7063291139240506
No regularization,adjusted,250214143003,0.0,0.0,0.1029702970297029,0.897029702970297
No regularization,adjusted,250235221022,0.1046698872785829,0.1417069243156199,0.1368760064412238,0.6167471819645732
No regularization,adjusted,250092543011,0.0630372492836676,0.0329512893982808,0.0931232091690544,0.8108882521489972
No regularization,adjusted,250092543012,0.0328358208955223,0.0164179104477611,0.1104477611940298,0.8402985074626865
No regularization,adjusted,250235305005,0.1424460431654676,0.1309352517985611,0.2676258992805755,0.4589928057553957
No regularization,adjusted,250092543022,0.023728813559322,0.0440677966101694,0.1050847457627118,0.8271186440677966
No regularization,adjusted,250173822002,0.0789946140035906,0.0179533213644524,0.1418312387791741,0.7612208258527827
No regularization,adjusted,250173353011,0.1711491442542787,0.0782396088019559,0.1540342298288508,0.5965770171149144
No regularization,adjusted,250173353021,0.2039660056657223,0.0198300283286118,0.2662889518413597,0.509915014164306
No regularization,adjusted,250173353022,0.0253968253968253,0.1428571428571428,0.2476190476190476,0.5841269841269842
No regularization,adjusted,250092541003,0.0960163432073544,0.1378958120531154,0.0602655771195097,0.7058222676200204
No regularization,adjusted,250092541004,0.0869565217391304,0.0652173913043478,0.2154150197628458,0.6324110671936759
No regularization,adjusted,250092541005,0.0,0.0582191780821917,0.1027397260273972,0.839041095890411
No regularization,adjusted,250251005005,0.2081545064377682,0.3497854077253219,0.1909871244635193,0.2510729613733906
No regularization,adjusted,250214141004,0.0487062404870624,0.0776255707762557,0.1491628614916286,0.7245053272450532
No regularization,adjusted,250173181004,0.0,0.0375375375375375,0.2762762762762762,0.6861861861861862
No regularization,adjusted,250173351002,0.0754716981132075,0.080188679245283,0.2594339622641509,0.5849056603773585
No regularization,adjusted,250173564006,0.1041666666666666,0.0,0.0859375,0.8098958333333334
No regularization,adjusted,250173564007,0.0486111111111111,0.125,0.1458333333333333,0.6805555555555556
No regularization,adjusted,250173564008,0.1049822064056939,0.0676156583629893,0.1530249110320284,0.6743772241992882
No regularization,adjusted,250092113001,0.0561797752808988,0.0948813982521847,0.097378277153558,0.7515605493133583
No regularization,adjusted,250173734001,0.10375,0.13,0.0725,0.69375
No regularization,adjusted,250214225012,0.2305529522024367,0.1836925960637301,0.2924086223055295,0.2933458294283037
No regularization,adjusted,250173392006,0.0,0.1376404494382022,0.1629213483146067,0.699438202247191
No regularization,adjusted,250092111001,0.25,0.2709923664122137,0.1679389312977099,0.3110687022900763
No regularization,adjusted,250173732003,0.0504451038575667,0.0474777448071216,0.1958456973293768,0.7062314540059347
No regularization,adjusted,250214051001,0.0161943319838056,0.0701754385964912,0.0512820512820512,0.8623481781376519
No regularization,adjusted,250214221001,0.0942307692307692,0.1826923076923076,0.273076923076923,0.45
No regularization,adjusted,250092109001,0.0818181818181818,0.2727272727272727,0.2836363636363636,0.3618181818181818
No regularization,adjusted,250092621003,0.2166666666666666,0.2740740740740741,0.224074074074074,0.2851851851851852
No regularization,adjusted,250092621001,0.0,0.5153846153846153,0.2538461538461538,0.2307692307692307
No regularization,adjusted,250250104032,0.4293680297397769,0.3401486988847583,0.1654275092936803,0.0650557620817843
No regularization,adjusted,250214178021,0.1691542288557214,0.2172470978441127,0.3366500829187396,0.2769485903814262
No regularization,adjusted,250092107002,0.1896551724137931,0.4236453201970443,0.3423645320197044,0.0443349753694581
No regularization,adjusted,250214561022,0.0705052878965922,0.1586368977673325,0.2843713278495887,0.4864864864864865
No regularization,adjusted,250235082001,0.0161290322580645,0.1359447004608295,0.1152073732718894,0.7327188940092166
No regularization,adjusted,250092021011,0.0375426621160409,0.2969283276450511,0.2218430034129692,0.4436860068259385
No regularization,adjusted,250092021012,0.0198019801980198,0.0759075907590759,0.2475247524752475,0.6567656765676567
No regularization,adjusted,250214176022,0.1854460093896713,0.1443661971830986,0.1431924882629108,0.5269953051643192
No regularization,adjusted,250214176023,0.3480791618160652,0.1350407450523865,0.189755529685681,0.3271245634458672
No regularization,adjusted,250173343001,0.0216049382716049,0.0617283950617283,0.125,0.7916666666666666
No regularization,adjusted,250173343002,0.0393939393939393,0.0848484848484848,0.1727272727272727,0.703030303030303
No regularization,adjusted,250173343003,0.1199400299850075,0.0779610194902548,0.1409295352323838,0.6611694152923538
No regularization,adjusted,250173173021,0.1403508771929824,0.0733652312599681,0.2727272727272727,0.5135566188197768
No regularization,adjusted,250092062001,0.0398406374501992,0.0358565737051792,0.5856573705179283,0.3386454183266932
No regularization,adjusted,250173683004,0.0315398886827458,0.1094619666048237,0.424860853432282,0.4341372912801484
No regularization,adjusted,250173384001,0.0146520146520146,0.0329670329670329,0.0549450549450549,0.8974358974358975
No regularization,adjusted,250173384002,0.0,0.0,0.0652173913043478,0.9347826086956522
No regularization,adjusted,250173341001,0.0536912751677852,0.1463087248322147,0.1422818791946308,0.6577181208053692
No regularization,adjusted,250173341003,0.0,0.0914076782449725,0.1663619744058501,0.7422303473491774
No regularization,adjusted,250235252042,0.0190114068441064,0.0570342205323193,0.3517110266159696,0.5722433460076045
No regularization,adjusted,250235252041,0.0144,0.0128,0.1344,0.8384
No regularization,adjusted,250092101001,0.0791304347826087,0.1165217391304347,0.2565217391304348,0.5478260869565217
No regularization,adjusted,250092101004,0.0,0.032258064516129,0.1915322580645161,0.7762096774193549
No regularization,adjusted,250250821003,0.4271457085828343,0.1946107784431137,0.1736526946107784,0.2045908183632734
No regularization,adjusted,250092058002,0.2852233676975945,0.1752577319587628,0.2405498281786941,0.2989690721649484
No regularization,adjusted,250092058003,0.1919831223628691,0.2362869198312236,0.2848101265822785,0.2869198312236287
No regularization,adjusted,250092056001,0.4593175853018372,0.3149606299212598,0.0971128608923884,0.1286089238845144
No regularization,adjusted,250173165004,0.064516129032258,0.2379032258064516,0.3870967741935484,0.3104838709677419
No regularization,adjusted,250235117011,0.1652892561983471,0.0991735537190082,0.2438016528925619,0.4917355371900826
No regularization,adjusted,250092525012,0.1719298245614035,0.287719298245614,0.1543859649122807,0.3859649122807017
No regularization,adjusted,250092525011,0.1020642201834862,0.1892201834862385,0.3807339449541284,0.3279816513761467
No regularization,adjusted,250251202012,0.3125,0.1282894736842105,0.1644736842105263,0.3947368421052631
No regularization,adjusted,250235031013,0.1106941838649155,0.0,0.150093808630394,0.7392120075046904
No regularization,adjusted,250235201001,0.0884450784593438,0.1925820256776034,0.1198288159771754,0.5991440798858774
No regularization,adjusted,250092609003,0.2886075949367088,0.3493670886075949,0.1848101265822785,0.1772151898734177
No regularization,adjusted,250235031022,0.037109375,0.02734375,0.08984375,0.845703125
No regularization,adjusted,250235031023,0.0,0.0293040293040293,0.1098901098901098,0.8608058608058609
No regularization,adjusted,250092054003,0.0405982905982906,0.1089743589743589,0.1581196581196581,0.6923076923076923
No regularization,adjusted,250173335021,0.1017173051519154,0.3381770145310436,0.2417437252311756,0.3183619550858652
No regularization,adjusted,250092011001,0.0512129380053908,0.1563342318059299,0.2048517520215633,0.5876010781671159
No regularization,adjusted,250173163005,0.0,0.0,0.3235955056179775,0.6764044943820224
No regularization,adjusted,250214123001,0.1151079136690647,0.0402877697841726,0.0906474820143884,0.753956834532374
No regularization,adjusted,250092181004,0.0746634026927784,0.0379436964504283,0.1395348837209302,0.7478580171358629
No regularization,adjusted,250092181001,0.0,0.0100250626566416,0.1654135338345864,0.8245614035087719
No regularization,adjusted,250092607001,0.1892147587511826,0.2544938505203405,0.2923368022705771,0.2639545884578997
No regularization,adjusted,330151061021,0.056772100567721,0.0381184103811841,0.2206001622060016,0.6845093268450932
No regularization,adjusted,250092052002,0.0820895522388059,0.0373134328358208,0.2412935323383084,0.6393034825870647
No regularization,adjusted,250092052005,0.0641025641025641,0.0,0.5683760683760684,0.3675213675213675
No regularization,adjusted,250250004011,0.0,0.0494623655913978,0.5494623655913978,0.4010752688172043
No regularization,adjusted,250214121003,0.0406290956749672,0.0327653997378768,0.0602883355176933,0.8663171690694627
No regularization,adjusted,250235113013,0.059171597633136,0.378698224852071,0.2402366863905325,0.3218934911242603
No regularization,adjusted,250250004023,0.0477941176470588,0.025735294117647,0.2867647058823529,0.6397058823529411
No regularization,adjusted,250092521021,0.0185185185185185,0.037037037037037,0.2407407407407407,0.7037037037037037
No regularization,adjusted,250092521023,0.0135135135135135,0.1756756756756756,0.3074324324324324,0.5033783783783784
No regularization,adjusted,250092605002,0.032258064516129,0.0403225806451612,0.3306451612903225,0.5967741935483871
No regularization,adjusted,250235111001,0.0553097345132743,0.1725663716814159,0.5033185840707964,0.2688053097345133
No regularization,adjusted,250251708004,0.21580547112462,0.1489361702127659,0.4194528875379939,0.21580547112462
No regularization,adjusted,250173372012,0.0515463917525773,0.0412371134020618,0.190721649484536,0.7164948453608248
No regularization,adjusted,250173372021,0.0261682242990654,0.1644859813084112,0.1327102803738317,0.6766355140186916
No regularization,adjusted,250092091003,0.0565068493150684,0.1232876712328767,0.148972602739726,0.6712328767123288
No regularization,adjusted,250092517001,0.0619578686493184,0.1648079306071871,0.1945477075588599,0.5786864931846345
No regularization,adjusted,250214203023,0.0688405797101449,0.25,0.3768115942028985,0.3043478260869565
No regularization,adjusted,330150670001,0.0437158469945355,0.0846994535519125,0.1038251366120218,0.76775956284153
No regularization,adjusted,250092046002,0.0651801029159519,0.0651801029159519,0.3447684391080617,0.5248713550600344
No regularization,adjusted,250173155005,0.0799220272904483,0.1773879142300194,0.1773879142300194,0.5653021442495126
No regularization,adjusted,250173837001,0.1618122977346278,0.2168284789644013,0.0388349514563106,0.5825242718446602
No regularization,adjusted,250092173002,0.261501210653753,0.1694915254237288,0.1210653753026634,0.4479418886198547
No regularization,adjusted,250173581003,0.0148975791433892,0.0,0.0782122905027933,0.9068901303538176
No regularization,adjusted,250173411021,0.3029100529100529,0.1402116402116402,0.1865079365079365,0.3703703703703703
No regularization,adjusted,250235021011,0.0891530460624071,0.075780089153046,0.2080237741456166,0.6270430906389302
No regularization,adjusted,250235021021,0.0401188707280832,0.1203566121842496,0.2362555720653789,0.6032689450222882
No regularization,adjusted,250092044001,0.1052631578947368,0.097165991902834,0.3562753036437247,0.4412955465587044
No regularization,adjusted,250173323001,0.0286624203821656,0.0,0.1656050955414012,0.8057324840764332
No regularization,adjusted,250173323003,0.0798319327731092,0.1491596638655462,0.203781512605042,0.5672268907563025
No regularization,adjusted,250173323004,0.1617418351477449,0.1073094867807153,0.093312597200622,0.6376360808709176
No regularization,adjusted,330151051004,0.0905882352941176,0.1070588235294117,0.3152941176470588,0.4870588235294117
No regularization,adjusted,250251403006,0.3023872679045092,0.0185676392572944,0.6790450928381963,0.0
No regularization,adjusted,250173835013,0.0643564356435643,0.0742574257425742,0.2599009900990099,0.6014851485148515
No regularization,adjusted,250214412041,0.0444162436548223,0.0583756345177665,0.2246192893401015,0.6725888324873096
No regularization,adjusted,250214197002,0.1408573928258967,0.1006124234470691,0.0936132983377077,0.6649168853893264
No regularization,adjusted,250092042003,0.0737951807228915,0.1506024096385542,0.4051204819277108,0.3704819277108434
No regularization,adjusted,250251106072,0.0495626822157434,0.0510204081632653,0.2099125364431487,0.6895043731778425
No regularization,adjusted,250173833002,0.1106500691562932,0.0442600276625172,0.326417704011065,0.5186721991701245
No regularization,adjusted,250173364024,0.1453590192644483,0.138353765323993,0.0227670753064798,0.6935201401050788
No regularization,adjusted,250214195001,0.0470219435736677,0.1253918495297805,0.231974921630094,0.5956112852664577
No regularization,adjusted,250214195002,0.0682926829268292,0.0646341463414634,0.1378048780487805,0.7292682926829268
