cbg,baseline_structural_contrib
250173662022,0.5016388594072445
250173683004,0.6806470223105776
250173686005,0.5015724548916101
250173731001,0.44781438559561026
250173731003,0.6013083475402298
250173731004,0.43197771143346675
250173731005,0.44129762907197945
250173732001,0.6511509972694212
250173732003,0.47849211244865775
250173733001,0.4730110257110214
250173733003,0.4820441308407746
250173734001,0.4968399963750364
250173735002,0.4429154079995131
250173737004,0.4460621880199779
250173738001,0.40121893347611726
250173740001,1.0950128489471922
250173740002,1.2506614277680594
250173741002,0.6299524533129506
250173742003,0.3959773471568475
250173745002,0.5453320965388415
250173745003,0.4575603047007576
250173745004,0.6225642108121474
250173746001,0.40055148687013753
250173746004,0.5196555151201596
250173747001,0.5311270250884776
250173747002,0.5041274568359034
250173748002,0.5030364139766712
250173822002,0.47847141709079355
250173824002,0.6069569256894856
250173831022,0.8163634369786004
250173832001,0.8185733381862588
250173833001,1.5090796371116217
250173833002,1.2188887612692547
250173835012,0.8129717247602352
250173835013,0.53646134574244
250173836001,0.5645246651012374
250173836003,0.6532251134017504
250173836004,0.6319343410878634
250173837001,1.202537240427029
250173837003,0.636266654139279
250173837004,0.6477389215642468
250173838003,0.5421221089485506
250173838005,0.5636121111495132
250173839021,0.5240754554217912
