,24j-223@62j-psr-vcq,222-222@62j-srj-tgk,222-222@62k-2jw-bp9,zzw-222@62j-rg6-kj9,224-222@62k-pjg-575,224-223@62j-sh4-45f,zzw-222@62k-p2d-9fz,zzw-222@62j-pvd-whq,zzw-222@62k-pc7-ckf,222-222@62j-t54-8gk,222-222@62k-2b5-wp9,222-222@62k-pbs-m6k,zzy-222@62j-sf9-qzz,225-222@62j-pjj-nbk,222-222@62j-t2b-5zz,224-222@62j-wgx-ndv,zzw-222@62j-qst-87q,22j-222@62j-sk3-jn5,222-222@62k-r96-syv,223-223@62j-sg9-vzz,223-222@62k-rcm-nwk,227-222@62j-shr-wp9,228-222@62k-pc7-d5f,222-222@62j-rk3-rtv,223-224@62j-sj2-snq,zzw-222@62j-wq5-ygk,23q-222@62j-sj4-nqz,zzw-222@62j-pst-2c5,zzw-222@62j-x3r-gzf,23k-223@62j-shx-bc5,225-222@62j-rz2-yd9,zzw-222@62j-sz6-3wk,225-222@62j-szd-jqf,222-223@62j-sjh-6kz,zzw-222@62k-fk7-ygk,222-222@62j-szw-wp9,zzw-222@62k-2kw-dy9,222-222@62j-sxz-9xq,zzw-223@62j-r5v-kcq,226-222@62j-sj7-qj9,222-224@62k-nyw-4gk,227-222@62j-sgt-v9f,zzw-223@62k-ns8-2ff,222-222@62j-stv-xh5,zzw-222@62j-sgx-mc5,zzw-222@62j-ptr-389,23v-222@62k-pc7-8qf,zzy-222@62j-ssg-n3q,222-222@62j-rgz-n5z,226-222@62j-rk3-835,222-222@62j-shb-t9z,222-222@62j-sx7-xwk,223-224@62j-sj4-68v
250250709022,25.03679844070979,26.973714909623048,69.8212492829494,68.94999470405024,14.4376345785923,9.584547429323178,33.092907534437096,30.850809154372484,29.329974185229183,38.173510893129546,70.4030398255733,37.728333085012295,16.877641982002785,45.559362053427954,16.917155251901544,82.79050173347662,29.625596696606845,5.647997842646129,34.66237914616457,3.365856241875694,31.43379462690769,9.097528721942183,28.910513239780556,40.940761372951876,3.9043908715794373,71.2267447659165,1.4474076487065144,29.267111867266692,108.24681060532984,2.574489661998022,48.72740432437682,10.056038581479498,12.903739921747418,2.433231216944839,48.83618412722136,21.209215548902115,68.07343494260924,14.939791624029084,22.665080252156233,5.226598968446389,41.36311892421659,9.836600067574379,23.24061343949629,22.30550749510959,6.102699617574684,27.46928758734406,29.641543317486768,12.204108007636918,41.98592219504369,41.75699403380844,7.538795317522808,37.34068308660214,0.860074942502488
250251302003,33.56501526320125,20.268810201639496,68.09260226987941,72.26533241801793,6.343892236781434,7.905496503348414,25.466712914438837,39.33207728134977,25.881380254589942,40.644603923184185,70.32395371685898,35.189996653926244,20.572943163249303,54.26278766483099,25.495440640632847,90.27265081998316,30.99531145226031,12.003278121946362,26.615178357654646,5.545315592773322,23.91834894307818,0.5966985333988646,25.322069289260064,46.27332087896363,9.6565069767945,77.95703339312833,10.147402169968384,37.67405605518825,114.45544539858052,11.207967468963284,54.77897577082341,17.319846203358583,20.02663624194546,6.951386420089641,48.96057388079811,29.23632793060618,67.56575108905638,22.577663230995956,31.32109971847419,13.914728520666555,32.6813353555879,4.5957860910958015,18.59871424310643,28.047698115130604,7.094404074091718,35.497839592834396,26.147539019269114,5.7270559918707,46.610017587918506,46.84591939620429,7.01880628161253,42.79358234289434,8.207290320228063
250173301011,16.523056506672695,41.672767224077134,96.03551632057207,44.0242899146661,37.18756178827724,28.289637832926452,60.06881442759821,17.523435881803263,57.42167430138713,20.066801709806196,94.5343623781882,65.25400932474203,15.775824707770042,33.684309516188776,17.89879647994229,56.25826095393451,54.0898235783603,23.048543873304478,52.20829211193604,31.176299020057737,47.461110499350426,35.234540065756626,57.046644672652675,13.511524753165945,25.39644557230493,43.30965473015876,27.266669669536306,15.77045010639609,79.99265893926069,26.188326614784106,20.433235061418756,18.272236871319986,15.447997640040011,30.691836980317618,35.2979614153099,11.701866997091345,92.86641220838843,14.145482279096708,18.878683254674414,24.731481292962243,64.52918136776198,37.646955000206354,51.538400660512465,6.9018860650791725,34.382587685969284,11.068678140467691,57.74152981963012,33.7186604470101,16.046927777653735,14.750126858626917,28.06544916538197,9.964888981761066,28.145491036563577
250214003003,27.207426138090845,22.80050161584641,72.5626859428214,66.66277113181236,11.257669432447843,5.142719346332444,32.354857101935536,32.881902483383975,31.147385341693617,35.39604818238421,73.74428281366525,40.02362251553274,14.473677764380058,48.36206459244077,19.299460253607535,83.37884363382983,33.25880249878332,5.156482870670751,30.99207767906808,4.4322465882864615,27.49576345295768,7.45846696522838,30.657814801871886,39.750439564663594,2.9132087075001265,71.11728052634648,5.368937201493513,31.15132289382923,107.73695017794836,5.938127171152051,48.06273179976373,10.48658062293358,13.148306590930261,5.052576340507019,45.22369226328054,22.51108332650246,71.26571721698838,15.768158218248368,25.251005309839094,8.482769986437557,39.01356113210098,10.029478646968471,24.39325834675845,21.32879313206917,8.45390443602478,28.745777368501447,31.441004759584533,8.451343901203265,40.34783248815635,40.408399693979355,3.0982526807128217,36.221738186343266,3.5824668518024
250235011011,30.431195302011993,45.291449846789895,54.34601264828228,85.87174549171519,31.15827005952811,29.875945672754845,37.604591510450156,35.36223436347543,23.215804392785657,56.88955753682541,52.33828046041293,26.958651735775838,36.00416203864639,43.42530826854252,24.695217300333283,89.31610251548209,12.33530646739837,25.107413979676977,50.45984085297118,21.17120476049057,48.527208157222965,24.93852453632116,23.301856422662436,55.724213322071854,24.291364307220288,80.96632535633937,20.30616122533576,34.810288697361855,118.63877981439987,20.569675931002944,61.45725738442907,26.48456831742591,28.524337281734848,20.036708531771733,68.89382704129355,31.216830376869023,50.670041761321094,28.5089038429879,26.91743479761321,19.97151997100434,51.26057751973817,21.688639410980187,22.81419414739036,38.30209291810328,18.014430893940276,35.918797003770734,23.51876263757792,30.599400369071134,57.92991400229784,56.93349907215997,27.872591606147225,52.16419043993592,21.45753299672398
250173682001,32.871049133142634,14.910578935201105,80.88466725539423,60.51940671498273,11.204621857977541,5.612995167494705,34.77647455554995,37.93006005487105,38.550526655464765,28.761519413598418,83.05321488920548,47.9513815560694,11.959112416093564,54.58886475328995,26.015661214229368,83.88917917704497,43.18710809414242,12.41179690605019,24.930634752405442,14.433633684510008,20.497022691353447,13.305361463903422,37.966618876528244,37.0252759569411,11.884959965052117,70.13282411969324,15.646114299140445,35.98534602994496,105.42512951042833,15.85738057018288,46.283525441317934,15.87318858208142,17.282855895810826,15.433033554794239,36.15396761029367,26.865269078900994,80.347140923824,20.28250283885337,31.85284541822308,17.8373780950139,36.90908329336054,17.401080084941107,31.069029516850975,20.86637746738518,18.19272856177096,32.46432748839292,38.80390233064598,8.213936462096923,36.4692001721218,37.256386355584254,7.5710023596123674,33.86695943889584,14.104815295499119
250173411023,18.26944415379915,29.522850442157846,79.55674193524838,59.14241694224865,20.833856642598057,12.322167824291498,42.54865244024706,23.586876910117926,39.69057051491302,29.25616226665864,79.33318265598389,47.896893843446016,8.604105027861747,39.953148380859034,11.343654932173685,73.16333200652834,38.37549164171606,5.165658356575506,39.06361284380381,13.236649255033793,34.93164007760209,17.666628348443236,39.283801775676196,30.57585045137447,7.5440123719208465,61.07372950231497,9.481962666815779,21.719831959203717,97.93423480938323,8.502692788810196,38.35535283621058,1.4131292629500336,2.9825827866014847,12.76222295785112,41.589868964843994,12.719635753748182,77.25549846568236,5.87024874755227,17.131566904088647,7.839720921776287,48.78686093505783,19.747211069609946,33.611131591624584,11.948219293289425,16.498950668933254,18.80765090598102,40.00486063147646,17.54628325842594,31.789955120760713,31.433820443428502,11.315701824526613,26.966806785564778,10.203584513962966
250235091024,60.49268519205392,67.19170665541805,24.927092847342745,116.58294754990996,53.934234087292765,56.58731361470443,45.228310503705714,64.79284608237629,27.68984090860876,86.89130645645079,21.587922810887033,19.78278011556753,65.62522467841174,68.56424506338183,55.44685768846471,117.32118545344504,19.40613706192483,54.30463259939939,68.15002850803552,48.06536827728641,68.2693844515331,49.104660030578415,28.369159164508282,86.55262374100275,52.87195556990195,110.62352486493877,49.1638457196193,64.59691510187456,148.16053851882643,49.78178753019003,92.1200435713437,56.72840125927465,59.01269937540875,47.45482637777204,97.67607134843408,61.96405992196517,19.877117574774434,59.24990091396208,57.002802722943386,49.91707189576439,61.09703481962583,44.95982423654924,34.6668259817499,68.94054770223423,44.08043051986769,66.32210518534139,27.644742074830482,55.04508846831889,88.70471802562305,87.75507975397714,54.88131924469572,82.98950662252895,49.636119713372324
250214033002,39.133154008664775,14.612842584613087,70.04853045610159,72.84777726621633,1.1455877311293925,9.91303181817645,22.528957360076316,44.79589733940935,27.5545948663637,41.09762597439275,73.37997170289353,37.143858301906754,22.97554587351298,60.205886685485424,31.202499425147188,94.35613961556147,35.49232148794729,16.953694374546227,20.177106198395037,11.911924861801857,17.669898294118457,6.303318834098808,26.916524128200233,48.77499514745926,14.834427336133167,81.34814944098821,16.258462784044486,43.04653139516661,117.23317369126514,17.221291027023984,57.745502040989706,22.20001327206132,24.664337684046707,13.343099205401698,47.47162987345931,34.2894626813665,70.36708247410509,27.465520920825686,37.1305288329636,19.939469684707976,27.14024107637941,9.270089134037962,19.84597822875989,31.3574944648034,13.316047509861383,40.46509599273598,27.76786930996874,4.5272172312099555,48.550184374814194,49.14500222282421,10.394625635973613,45.456019648630786,14.234737952600126
250173422022,16.854829091825728,31.59784045928191,76.88885519617907,61.94469990029678,21.58561323574048,13.759323896603933,42.067057966141945,22.494488065318752,37.759709849839155,32.4964471485453,76.32474107499878,45.6249926945435,12.075792247910618,38.24163980522829,9.159443661531368,73.73263867530841,35.40869997299828,5.426113104972538,40.7106279039535,12.306288430497844,36.80830636250999,17.495345639619906,37.3959925321094,32.78265376630367,7.477329202864457,62.2538353728288,7.822699002662394,20.762177174076268,99.40368427193303,6.672352955480052,40.069559183608085,2.132178051682453,4.367820247728865,11.49115975719346,45.038236673581366,12.26532967338021,74.33522827641791,5.88954808077412,15.138998834098365,5.086735549506153,49.40375894616288,18.872087001792714,32.10488642585179,14.374714290545707,14.947281900815405,18.536764077637432,38.08101710784611,18.537493234917164,34.325367451662345,33.75656285336942,12.324125334172637,29.155805824145983,9.15901668367154
330170812002,73.42680825479319,106.94981107224187,157.01997342148786,52.54626683045994,104.8139041859869,95.95496653805738,127.7823360493724,68.2331260392427,123.30629338924899,71.28441246849957,152.03364439882986,129.84014917359391,82.99593817446994,65.06046518950495,80.55078990101654,15.768154027785048,115.83604464801417,90.51010264314347,117.51588918891748,98.48111291712623,112.56521722351543,102.90583576095011,123.0436630496112,58.01469146348403,92.88765884826576,24.55742590077704,94.15245113062011,68.91147745902711,18.77699646455597,92.99759676414185,48.47873206155992,85.38958454212072,82.55943872239702,97.7962121775659,79.1031227054955,74.6928243551119,151.56573815191274,80.44026948922804,76.87827105626755,90.99738040013142,131.5154015411693,105.04921845269178,118.33310254894788,74.51356528473924,101.25827711006355,68.78184284326956,123.63689082261368,101.34441883656474,59.71831837004937,58.14131451128854,95.79620837402362,60.909120281551075,95.35716063579252
250173631051,42.002068904407295,19.71342181059083,97.78551582785536,47.895675801720394,26.83323959909121,22.904523383092545,48.308947163470556,45.56937601037819,55.28884426698561,18.439334877794362,100.35427082989101,64.82223320082716,19.160861151444998,62.615244488865706,37.47713671440456,81.25226713672271,60.527573816726544,27.546172849898507,29.232431290745154,31.653693243412132,24.41519949534796,30.47704870593069,54.67068492710251,32.63012573911547,27.99316463214409,65.60476245393347,31.980037606580286,43.56868306051339,97.65457370249328,31.85981179292491,42.20696031064079,28.51484794606881,28.298891605802623,32.519382868524836,19.739062222242833,35.36213725790039,97.58304164483036,30.653278621991397,42.34064152133198,33.149512069000906,45.26675645593389,34.623850936783676,47.6351215741772,24.9775648108995,35.510095163113576,39.04105791153956,55.519392478741004,24.788570967996193,30.075846152879674,32.05496632438248,24.733385875014708,30.74983373697263,30.81244932601868
250173872013,57.12805771356687,12.483577204275484,76.4894388543145,79.80134415319515,19.186870117195998,26.709396377783186,21.752097960835165,62.58362202800329,37.020280208065664,49.631438011051884,82.64058301960722,45.823308564310075,37.41213457020292,78.56703990374665,49.4604975627451,109.07759252441691,49.864556886561815,34.91886153062449,3.9554390694443726,30.7206577282288,7.646129324193396,25.001930958422065,36.33749508482186,61.226675775034366,33.084578924320674,94.74351884726741,34.99761675135783,60.726565012392825,128.74879337903522,35.904614124517664,70.79146275212486,39.81934399098047,41.89487703652227,32.14926462186961,50.343174392806226,51.69155459974693,79.05167701704643,44.86825159905406,55.441576794429835,38.60129142485443,13.390187359318954,26.97313087978774,30.306393485304245,46.332667635510525,31.730808202853364,57.60238439254309,37.08082832707522,21.854626798058973,59.837000774283844,61.158957752680294,28.018039540232113,58.40037220932579,32.9595148431754
250092054001,8.17508855642537,39.61583658104736,83.04308887953596,57.41081116933554,30.850799038758435,22.54130185137456,51.45264358327941,13.343589641949114,45.88843455458704,31.027785308522613,81.19093295534242,53.04479566261891,15.40212422217985,29.88272369073299,4.536253318116096,64.56523829135203,40.978832269075525,14.677088633520016,49.29211631318453,21.682957306361725,45.10319331700432,26.964005962792324,45.5947309054642,26.87324721253267,16.888257596252924,53.752751951889955,17.015578047077277,11.489871334276545,91.21163737863233,15.838769295521214,32.7105776957953,9.46933083593874,7.449497530521984,20.74879051936516,45.34940690772212,2.8634520801586487,79.59770346325813,4.440689564534945,7.958241832878744,13.575974026344534,58.7648437271345,28.195490624609146,40.844069934900666,11.385774597219863,23.93158375463921,9.10732634916183,46.21712543244452,27.66197283875701,29.4023174303686,28.155806173164887,21.398973896683486,23.367392957319687,18.554990323789365
250214143004,48.57186105758486,28.001270850297136,54.38947783856521,89.2664925215021,17.764440434070586,25.061160698864214,9.659477251356288,54.41511004993398,12.962716642500531,57.512814112274455,59.15295204233327,22.182477501101204,38.09233523259563,67.43709626150681,40.502656036447185,107.02286262482252,26.555617581466176,29.015793486051276,27.571237137154892,21.03459455553436,28.029536816890314,16.958676387529888,12.274511072691155,63.8278410907484,26.645748144937897,95.24737632658515,25.52721150953396,53.00778935334464,131.94395961242162,26.702035311024808,72.26769289502676,34.11782331484347,36.9436117116377,21.81118819144859,64.03220486515167,45.384511722737976,55.77717837161321,39.15911841497096,45.737353770135556,28.99268303916779,23.33806992312994,14.456790011382147,6.433957849115491,45.52959965657658,18.668626582053644,51.613853831339625,13.054019451660878,20.59525004451041,64.11747341650891,64.39669777078353,24.52786022043404,60.34242061824559,24.173482025496934
250235052011,43.15520299859258,60.170013188693304,43.352499712759986,101.02763386720764,46.012366259648815,45.88759796948833,46.104457270709865,47.01809877991188,28.11301117269947,72.86680876386048,38.47608580928774,25.912182049028925,52.202060129804885,50.14643892155803,39.13581270417755,98.95571935211818,11.892616250117134,41.39538038244007,63.93445078295059,37.08353130265916,62.722222125548726,40.086077454375285,28.57629641406657,70.42600317540288,40.560446648921406,92.68831837434102,36.58122152098694,47.011149727609165,130.09836995126074,36.86041072074607,75.17334975728211,42.52291903916938,44.36125279790688,36.06056375911995,85.15138235220374,45.51545877526012,37.65069155931081,43.96631870182373,39.75014650947269,36.18853897527149,61.47948188003949,36.349013802027,31.912571133050356,53.849657193416746,33.572292441713245,49.21301941551792,28.28229909232566,46.004228285157,73.01366848042991,71.75549595507167,43.92425411998782,66.96758450619573,37.657932969947055
250251606024,16.664526869137998,32.61493107481411,75.1957354060046,63.73802172049739,21.92177944401788,14.597608882285643,41.58270573017195,22.432495869631868,36.479889982208064,34.446746088932564,74.47784584398062,44.149106956206374,14.041193085582378,37.69650215682381,8.647672870397436,74.45256208845565,33.59488189621037,6.189858289055809,41.449257541333814,11.85552847798966,37.69215010608076,17.365969490924332,36.14056868852417,34.35731510539055,7.816829426902404,63.302301723933596,7.123009447196497,20.801765283952072,100.57374851125536,5.948163923300086,41.410118000770396,4.112091799799908,6.124088413961566,10.857358769359879,47.01573250348508,12.769984022997466,72.52682639556765,7.022690659316037,14.584215202946327,3.74559137578702,49.52511833090344,18.310824832093203,31.078074856557016,16.109219062702877,14.045220157297596,19.00483620340845,36.80427496310868,19.046263597471825,36.031999251644,35.377781643099006,12.976496987879921,30.731809258315945,8.779879575526982
250214135003,46.61015611038984,21.7368870852725,60.66556553800809,83.8832105461457,12.183734158365095,20.326436709033725,11.873166958685902,52.44192286956765,18.930801657179785,52.13551422175952,65.26382973083236,28.33597738653402,33.54137411369914,66.52776442596148,38.4759564608276,103.91036941857716,30.938862560334382,25.625340247872465,22.060282283220882,18.255432085908367,22.030510305227562,13.080869773453069,18.24409013443085,59.40779605787725,23.261852628800327,91.50365808814085,23.029774083259895,50.88125767276016,127.78682694891997,24.188752845029764,68.15747808999593,30.9211996844806,33.65468656773325,19.34191476912593,58.03413949363886,42.70798998123566,61.94460946268048,36.14838215225294,44.06970436671443,26.743682343519907,21.170562473090403,12.02200760913948,11.609453893055827,41.4993718740123,17.014999128418633,48.98018552741994,19.05966092237687,15.351628273341873,59.39014620161248,59.862509961881365,20.183151255176874,56.00763973430706,21.348386945710278
250092233001,19.463952209952613,60.88930583313275,103.56279209964447,48.227605555492744,54.58933918920149,45.82374547185349,75.94935862749625,14.346028564120365,69.5902282108812,36.13989497255249,99.5945013460552,75.8787692957538,34.69796312847181,19.87868203614308,26.893677324253048,40.27674061022472,61.97633720442428,38.79656315753643,71.28109062177114,46.17577657457909,66.65306155579275,51.3026676930809,69.36580314574725,21.622925340895964,41.12004185871813,31.57090992864013,41.52843524290437,14.935071575039473,69.1316880849949,40.351625895414486,18.71517885928067,33.4665084784605,30.848695348987537,45.26135599049972,50.97952640627442,21.66054095961574,98.7196362091271,28.19645868348901,22.90228382772486,38.04380908446519,82.49034395230487,52.70553566812811,65.09817869337424,25.921477423275277,48.39812055734721,15.413857454061764,69.92183382105083,51.21938197613822,26.03306733443404,23.22995870906947,45.08315779511086,20.876953631325293,43.03656004327639
250092101004,11.553406766272381,41.5196197289763,91.31505799846015,49.259356717584836,35.28035008609065,26.43055483966875,57.41755112293046,13.612349028145903,53.46879743316583,24.702048817457612,89.52193811607563,60.97722443833353,15.366867538894336,30.507039725164226,12.729369335327428,58.30515776655088,49.27688367312367,20.020024456817076,51.823225670265295,27.928690081918237,47.25444756103269,32.53263052449402,53.131533259501076,18.576845283578074,22.39821594340954,46.409258770699886,23.65393720242225,11.673554539585322,83.58820382389933,22.515876290295346,24.557530685351278,14.838551149796594,12.017826555051093,27.259024422555534,39.72710020485186,6.418851922753113,87.93153886739067,9.995136593534435,13.662152843032331,20.721374366268265,63.07941187281173,34.50005612560675,47.95348386459397,7.190203810970306,30.792268423897017,6.973161995428619,53.79357356062931,31.864049036768357,21.317937109050117,19.90524846013121,25.845605449398906,15.120801671138713,24.805031093728076
250214226001,33.54452698167898,40.956141787672806,52.6038994675238,86.34152852874105,26.776702025422235,26.966903809109937,31.595448731470082,38.87990002895624,17.787054499493024,56.34978905591961,52.08586645083089,22.878768319026747,35.084704795708795,48.42559883252634,26.828639082038727,93.04763751103232,11.137987489392197,23.778283501008257,45.353583294122274,18.161882351517807,43.75796399936547,20.812676827295416,17.78911475670702,56.87044219072875,22.44799053683543,83.8579595168722,18.653674401643826,38.07181768824526,121.49329182217092,19.241234958853887,63.339176677193585,26.31788668819408,28.740862481665257,17.31355731959595,67.39584042699414,33.20573573581656,49.972746896098066,29.348362300697406,30.106156377174525,19.456970225050874,45.37908342068354,17.117348151294706,16.81396669247833,38.746454755643,14.434228874728081,38.51130173369099,18.104650499181965,26.74341872274316,58.66916207976327,57.951561037036754,25.08122249962364,53.256240045104676,19.280320692365994
250173684004,33.51518272452524,14.237150246528447,80.29181638645058,61.33773665406817,10.368526841542295,5.44134594705955,33.90369909726491,38.62448671026783,37.91408423747029,29.584500623638796,82.57949371289676,47.344249902905005,12.841545596951246,55.22883451673049,26.559094516098305,84.78398304486507,42.84579579428153,12.74086795708585,24.149924766272765,14.22265144466247,19.768567669289233,12.749204846674042,37.32398453413437,37.937535494523374,12.049320147028656,71.04344140998921,15.71449597955734,36.6883534930649,106.3348500359488,15.991849633923929,47.19593223480457,16.423645970218487,17.932884885298666,15.282762725553637,36.74730438446537,27.56861469544512,79.84251047945394,20.93904455201501,32.42721556708838,18.0677979889049,36.00684317070025,16.874159382120393,30.39826805431791,21.740308526501014,17.898164182416124,33.21860613849485,38.16378102779666,7.467265813227506,37.37131233720739,38.16629762129971,7.463274093739776,34.779716207948866,14.094007580571905
250235062033,53.69617727560066,66.34448296033098,33.39118416063659,111.15406384125667,52.48830092909501,53.76106369541465,47.818566141741215,57.61164771397175,29.45592468286774,82.38867892464286,27.881642885655864,23.801605070245234,61.39104553389606,60.25707449937466,49.39401572506685,109.33694695558246,16.3873839096297,50.273688397353574,68.68149340258506,44.98063037312279,68.1578958370285,47.03566750755572,30.070235188686354,80.69713352028435,49.150945025982914,103.27255556742931,45.25298828368334,57.59131831926686,140.65584571921363,45.69569032480666,85.66399301189902,51.986862582524246,54.02325394968723,44.14685955589527,94.08218206268181,55.83709723915845,27.141061048867616,53.87686235098732,50.270218466465174,45.38830340952393,63.70494850722155,43.01657051557689,35.250144803363874,63.727819595428635,41.16756992698215,59.71563703963154,29.51165931423929,53.05257514972008,83.15073019086067,81.98954852200112,51.90131487962162,77.20136962045841,46.05354944875149
250250703021,23.71125856274684,27.853856684396945,70.51763090676344,68.19193489374783,15.599697366992157,10.173717422015184,34.40523193189678,29.524081941424186,30.323617464184967,37.59965624493749,70.87385304664447,38.587992913262056,16.2859910679804,44.27781661427733,15.593745762228275,81.51582044175227,30.005393804295366,4.944291668636639,35.74847843895822,4.693021180268316,32.42867128811342,10.39354310102971,29.920400417877037,39.94380594585025,3.7134452775357,70.02945523449158,0.2876868050293309,27.940108896385546,107.09820562303734,1.2475516685457082,47.62406310269598,8.920171870527314,11.758414065259583,3.698534727467453,48.57948538421022,19.906867216845388,68.60748907759846,13.697328290785713,21.355329754506148,3.927989557522554,42.660046884174925,11.139682097926698,24.37701720024567,21.31324919401736,7.199537404864821,26.162544794826697,30.638385976077323,13.225672321521843,41.085598034270475,40.79206188461535,8.153705000263995,36.33469163407932,1.8272872066181354
250251403001,34.58920612090511,23.997253456824676,63.43974804757627,76.50079650489013,9.821808404699945,12.42510166502495,23.319730175818925,40.4325135488964,21.38757366026544,45.00135107212169,65.60761020309681,30.583080617565923,24.461223474845927,54.45038190548166,26.4578949921629,92.57809378469372,26.48535742175098,14.609788128148034,29.070703063494285,6.5655183573572895,26.996892941712716,4.285784614821842,20.854973690106423,49.801057445451704,12.26236132571641,80.81693397461356,11.147258034354103,38.919631329025826,117.64153537385543,12.323390056511416,57.99819262559218,19.652421206044462,22.483326595614447,7.412459535217686,53.64446350993587,31.00972473030009,62.84803186953788,24.697995570035346,31.985877688660235,14.760362157038161,32.74136926065442,0.158981169844288,14.365793919230809,31.306851262369992,4.997717022220687,37.2649145517039,21.6654089464657,10.246324403352316,50.40775239271647,50.47326053231118,11.20707677908718,46.25941079003669,9.706861793222993
250173363005,15.438281786902065,32.313880717667814,81.03830474167512,57.851148667894655,23.847957528497076,15.32286653188319,45.380412257404224,20.64264824321978,41.826650174969174,28.78980598102881,80.35788725714978,49.77113796301755,9.472595346185862,37.15435077356017,9.060743224456022,70.31171500346967,39.48191202479145,7.993088602740161,41.97902015750205,15.839992591855756,37.785437629865854,20.541893085127743,41.449439487295834,28.62523466423887,10.356674973237496,58.450791226393825,11.691068332518615,18.754512729440062,95.46854549257156,10.596440919542841,36.02242950036798,2.748103773204033,0.2811859410703711,15.211503414676507,41.86129166121871,9.716301786610126,78.41385490342795,2.8904148564365233,14.575683547408627,9.24676886468506,51.801521141057265,22.40833061894589,36.00690063259237,10.233159127854824,18.829507048433165,15.790929066808157,42.14603184405282,20.563219700095132,30.17568540019295,29.593699540419045,14.331347591522436,24.998743374162842,12.725708630717733
250173106024,39.04533992966799,38.40111427399417,110.47648062534931,29.747022065260808,42.018252916849455,35.085474535910066,65.23417830053081,40.225458903778446,68.79892947445472,2.8806759396414066,111.13373197125104,77.89142574761304,23.994020691025945,55.64040016209491,38.25981206610865,64.0039577786462,70.20554581656928,35.3346793901876,48.31228794547332,42.321042032314246,43.437711679175315,43.55382416702865,68.26245874046325,17.321853307721053,36.93859123232407,47.68454101294663,40.48650721117585,38.523282814692,78.54117710559044,39.8317270924574,25.703748662343717,33.210598379455725,31.36345898916994,42.61467745864491,12.861560435976099,33.28436449152724,108.8760574886336,32.155012724965474,40.92551528427265,39.82306379494435,64.04138283604793,47.32804604255716,61.586179488454775,22.559279105246834,46.310801305550896,33.83529368775504,69.07591558065276,39.07851684176443,13.388096681021057,16.081100183663498,36.21129219136682,17.323979019328856,40.224350471390224
250214171004,31.229816480732143,31.495322484379482,59.746363232888044,79.01246635368037,17.324166828327417,17.446873770993438,27.580685736581398,37.01181001989987,19.807666934856904,48.21238931422484,60.574701175054706,27.77048255636753,26.941734330295517,49.4877644851494,23.396306730230087,90.54229206625418,20.180862356814277,15.70539484100899,36.70514190936113,8.784266082563715,34.66124889279034,11.19508339343883,19.470190402496353,50.65259281391218,13.89691003535167,79.90036400124708,10.686435453033026,35.76607485795517,117.23627362904368,11.624238946205782,58.0408997080263,19.500044790932282,22.254229028732283,8.237095024486894,58.39869581234709,29.01545030324277,58.13793599561372,23.68839601091193,28.17961301363409,12.958258960003137,39.14721647354577,7.828697710634216,14.854835733823471,32.06047034076583,4.840064175182252,35.010876402962765,20.131835775981575,17.066431245811305,51.90409956300418,51.54868514433005,15.648590553785116,47.03203198001281,10.609247670032051
250235061042,46.31395207872197,59.77007619201254,39.33940038478653,103.46581538704835,45.735225113770234,46.45176389017965,43.680466161935854,50.437369046274824,25.386041657863984,74.6910353767517,35.20664264609012,22.152246145203847,53.73373397672189,54.25920850307022,41.76757555374101,102.8564278582357,10.005643890963697,42.667419964305786,62.83436271115019,37.63890356581847,61.949672164958706,40.0575617864744,25.910079118817738,73.05706477463207,41.61216047527309,96.22896959007365,37.68606235421352,50.31607821513313,133.72817998717775,38.09177161982312,78.17608476476168,44.28669105583959,46.31067377107522,36.74114914752681,86.49519168885098,48.23430535249495,34.07570997809009,46.169406317652175,42.8554910925123,37.716107726799905,59.31179504189656,36.138044677230845,30.01249031245712,56.01643222181958,33.915058650826694,52.261834954067275,25.518104054214675,46.05535952092583,75.46892338303257,74.33526745243132,44.55236058539607,69.54851039599494,38.561028563565586
250214193003,34.11997032357567,36.01884435203403,54.536290576702974,84.14981962365589,21.870768544991773,22.86616524734181,27.46859491653842,39.73465594566804,16.108628217475665,53.54475324929795,55.12203485559137,23.09433815175146,32.24073202463284,50.772714326104854,26.727329919281388,93.74568725148127,14.768171493562521,20.927619305438544,40.264294401656684,14.252116985269167,38.70325576332844,16.081498604757837,15.917855958265172,55.37693127185747,19.24830629364612,83.75144777275555,15.80805093206577,38.69449214709724,121.25326311842474,16.625931004780238,62.42111641877309,24.299146691124395,26.94910116968458,13.674555750107004,63.86615633079872,32.777969641411886,52.72137067059651,28.05157013511299,30.83984292131962,17.508303611295673,40.665960338911866,12.21532944309766,13.12533848261129,36.89967100716377,10.283332278749551,38.50558756068628,16.440316341439456,22.080944273155584,56.82937597394425,56.34369048858252,21.09892268938594,51.7499886027995,15.967646496900443
