poi_id,longitude,latitude,poi_code
zzw-222@62j-sgf-dd9,-71.114414,42.347183,713940
zzw-222@62j-sgf-psq,-71.123199,42.353048,713940
zzw-222@62j-sgf-tn5,-71.123657,42.354709,713940
zzw-222@62j-sgj-mzf,-71.142161,42.343104,713940
zzw-222@62j-sgj-q2k,-71.153024,42.350592,713940
zzw-222@62j-sgk-835,-71.13291,42.34814,713940
zzw-222@62j-sgk-ghq,-71.147933,42.357149,713940
zzw-222@62j-sgq-wp9,-71.101715,42.265076,713940
zzw-222@62j-sgs-rzf,-71.130229,42.254796,713940
zzw-222@62j-sgs-y5f,-71.128471,42.248388,713940
zzw-222@62j-sgt-bhq,-71.137685,42.249215,713940
zzw-222@62j-sgv-qs5,-71.107279,42.299924,713940
zzw-222@62j-sgw-bp9,-71.087563,42.292393,713940
zzw-222@62j-sgy-n89,-71.136358,42.293862,713940
zzw-222@62j-sh3-975,-71.209274,42.350691,713940
zzw-222@62j-sh3-9j9,-71.208421,42.351559,713940
zzw-222@62j-sh3-pvz,-71.212622,42.354774,713940
zzw-222@62j-sh4-4qf,-71.198856,42.357981,713940
zzw-222@62j-sh4-9fz,-71.187856,42.347927,713940
zzw-222@62j-sh9-8jv,-71.190358,42.36992,713940
zzw-222@62j-sh9-t35,-71.202313,42.363752,713940
zzw-222@62j-sh9-w49,-71.193887,42.362384,713940
zzw-222@62j-shb-52k,-71.176951,42.36569,713940
zzw-222@62j-shc-3wk,-71.182041,42.348852,713940
zzw-222@62j-shd-975,-71.215881,42.370369,713940
zzw-222@62j-she-ygk,-71.193141,42.319284,713940
zzw-222@62j-shf-d5f,-71.222637,42.375314,713940
zzw-222@62j-shh-pqf,-71.203311,42.298327,713940
zzw-222@62j-shj-rrk,-71.173151,42.276552,713940
zzw-222@62j-shj-yd9,-71.167435,42.266952,713940
zzw-222@62j-shk-sbk,-71.176285,42.281941,713940
zzw-222@62j-shm-wkz,-71.212104,42.298786,713940
zzw-222@62j-shx-y35,-71.05257,42.375652,713940
zzw-222@62j-shy-3h5,-71.051928,42.362513,713940
zzw-222@62j-shy-7yv,-71.067896,42.378043,713940
zzw-222@62j-shz-33q,-71.06151,42.350103,713940
zzw-222@62j-shz-4sq,-71.064058,42.355443,713940
zzw-222@62j-shz-789,-71.063208,42.344499,713940
zzw-222@62j-shz-m6k,-71.042681,42.349279,713940
zzw-222@62j-sj2-cdv,-71.096453,42.358445,713940
zzw-222@62j-sj2-cqz,-71.095792,42.358982,713940
zzw-222@62j-sj3-2kz,-71.081931,42.366122,713940
zzw-222@62j-sj3-zfz,-71.089865,42.35109,713940
zzw-222@62j-sj4-p7q,-71.069895,42.350837,713940
zzw-222@62j-sj5-qs5,-71.059829,42.380812,713940
zzw-222@62j-sjc-jsq,-71.057485,42.314997,713940
zzw-222@62j-sjc-tjv,-71.040101,42.315483,713940
zzw-222@62j-sjh-85f,-71.082962,42.317746,713940
zzw-222@62j-sjj-2c5,-71.071815,42.296063,713940
zzw-222@62j-sjm-5cq,-71.035857,42.340015,713940
zzw-222@62j-sjp-fmk,-71.08239,42.333513,713940
zzw-222@62j-sjq-6rk,-71.07241,42.340737,713940
zzw-222@62j-sjq-73q,-71.070914,42.337742,713940
zzw-222@62j-sjr-zmk,-71.13966,42.387902,713940
zzw-222@62j-sjs-g8v,-71.150122,42.393617,713940
zzw-222@62j-sjs-grk,-71.15055,42.393899,713940
zzw-222@62j-sjs-z2k,-71.132688,42.384302,713940
zzw-222@62j-sjv-2rk,-71.13507,42.362897,713940
zzw-222@62j-sjv-4vz,-71.138179,42.359859,713940
zzw-222@62j-sjv-5xq,-71.130656,42.363527,713940
zzw-222@62j-sjv-hqz,-71.112515,42.369554,713940
zzw-222@62j-sjv-pgk,-71.131078,42.374902,713940
zzw-222@62j-sjv-q75,-71.126556,42.37861,713940
zzw-222@62j-sjx-j9z,-71.160663,42.368639,713940
zzw-222@62j-sk2-47q,-71.126958,42.415843,713940
zzw-222@62j-sk2-j5f,-71.112814,42.385616,713940
zzw-222@62j-sk2-v9f,-71.118682,42.387567,713940
zzw-222@62j-sk3-8gk,-71.10602,42.391814,713940
zzw-222@62j-sk3-f2k,-71.09761,42.381293,713940
zzw-222@62j-sk4-tsq,-71.149988,42.414494,713940
zzw-222@62j-skp-nt9,-71.430757,42.437937,713940
zzw-222@62j-smd-y35,-71.454836,42.433334,713940
zzw-222@62j-smr-hyv,-71.491829,42.477199,713940
zzw-222@62j-sn5-kfz,-71.488275,42.450688,713940
zzw-222@62j-sn7-fj9,-71.485748,42.43469,713940
zzw-222@62j-snh-ch5,-71.407152,42.473374,713940
zzw-222@62j-snp-rc5,-71.40403,42.524565,713940
zzw-222@62j-sp4-4jv,-71.395009,42.458473,713940
zzw-222@62j-sp4-4n5,-71.394396,42.457309,713940
zzw-222@62j-sp4-73q,-71.395156,42.458623,713940
zzw-222@62j-sqt-gp9,-71.351058,42.301408,713940
zzw-222@62j-sqx-ht9,-71.421259,42.359584,713940
zzw-222@62j-sr5-94v,-71.396451,42.362373,713940
zzw-222@62j-sr8-8qf,-71.427984,42.361933,713940
zzw-222@62j-src-qxq,-71.391799,42.274335,713940
zzw-222@62j-srd-ks5,-71.379972,42.282955,713940
zzw-222@62j-srd-mrk,-71.385327,42.282686,713940
zzw-222@62j-srf-mhq,-71.447635,42.297104,713940
zzw-222@62j-srh-5s5,-71.433977,42.274025,713940
zzw-222@62j-srh-jgk,-71.416092,42.27602,713940
zzw-222@62j-srm-3wk,-71.385508,42.297087,713940
zzw-222@62j-srr-zxq,-71.2698,42.375452,713940
zzw-222@62j-sry-5s5,-71.265388,42.386795,713940
zzw-222@62j-srz-y35,-71.245264,42.359625,713940
zzw-222@62j-ss2-fpv,-71.246234,42.374116,713940
zzw-222@62j-ss8-7qz,-71.265859,42.286915,713940
zzw-222@62j-ss9-bhq,-71.291658,42.301728,713940
zzw-222@62j-ssc-n5z,-71.268448,42.294199,713940
zzw-222@62j-ssc-n89,-71.267204,42.293131,713940
zzw-222@62j-ssd-7dv,-71.247735,42.329777,713940
zzw-222@62j-ssd-7nq,-71.246387,42.332444,713940
zzw-222@62j-ssd-nkf,-71.26014,42.325678,713940
zzw-222@62j-ssf-vxq,-71.22991,42.306389,713940
zzw-222@62j-ssg-jjv,-71.222051,42.305503,713940
zzw-222@62j-ssg-p35,-71.225949,42.313343,713940
zzw-222@62j-sss-j5f,-71.367555,42.364748,713940
zzw-222@62j-stf-y5f,-71.119388,42.595669,713940
zzw-222@62j-stj-4n5,-71.109809,42.56934,713940
zzw-222@62j-stw-jvz,-71.112003,42.535508,713940
zzw-222@62j-sty-6p9,-71.087119,42.525936,713940
zzw-222@62j-sv2-syv,-71.136306,42.519911,713940
zzw-222@62j-sv7-8qf,-71.137475,42.559669,713940
zzw-222@62j-svb-mzf,-71.195325,42.618688,713940
zzw-222@62j-svg-g49,-71.218234,42.59716,713940
zzw-222@62j-svg-m8v,-71.210027,42.591208,713940
zzw-222@62j-svq-whq,-71.178715,42.55827,713940
zzw-222@62j-svt-fcq,-71.175161,42.546345,713940
zzw-222@62j-swv-s5z,-71.020912,42.573452,713940
zzw-222@62j-swv-w6k,-71.002131,42.579015,713940
zzw-222@62j-swz-t7q,-71.129451,42.641858,713940
zzw-222@62j-swz-ygk,-71.147331,42.654354,713940
zzw-222@62j-sx7-vj9,-71.116087,42.666699,713940
zzw-222@62j-sx8-2hq,-71.130063,42.675422,713940
zzw-222@62j-sxv-y5f,-71.023413,42.46952,713940
zzw-222@62j-sy7-92k,-71.019419,42.48958,713940
zzw-222@62j-syb-7dv,-70.996184,42.410694,713940
zzw-222@62j-syb-ce5,-70.992496,42.403576,713940
zzw-222@62j-syc-vcq,-70.974884,42.385622,713940
zzw-222@62j-syf-g6k,-71.016713,42.403074,713940
zzw-222@62j-syg-6rk,-71.011811,42.382282,713940
zzw-222@62j-syr-3kf,-71.103382,42.480868,713940
zzw-222@62j-syt-mzf,-71.119605,42.475864,713940
zzw-222@62j-syt-xdv,-71.13041,42.473519,713940
zzw-222@62j-syv-68v,-71.115638,42.485161,713940
zzw-222@62j-syy-5mk,-71.069711,42.503015,713940
zzw-222@62j-syy-gtv,-71.078124,42.506472,713940
zzw-222@62j-syz-45f,-71.061494,42.472702,713940
zzw-222@62j-sz2-mx5,-71.102515,42.49362,713940
zzw-222@62j-sz6-3dv,-71.066963,42.428527,713940
zzw-222@62j-sz6-w49,-71.065823,42.405445,713940
zzw-222@62j-sz7-v2k,-71.048726,42.403994,713940
zzw-222@62j-sz8-j9z,-71.111095,42.418418,713940
zzw-222@62j-sz8-jn5,-71.109457,42.415004,713940
zzw-222@62j-sz9-x5z,-71.095938,42.409531,713940
zzw-222@62j-szb-f4v,-71.106928,42.397737,713940
zzw-222@62j-szb-fvf,-71.099401,42.404343,713940
zzw-222@62j-szc-xbk,-71.069561,42.44112,713940
zzw-222@62j-szc-yy9,-71.071638,42.442396,713940
zzw-222@62j-szs-9zz,-70.934828,42.522155,713940
zzw-222@62j-t2f-qmk,-71.03601,42.51223,713940
zzw-222@62j-t2p-mc5,-70.996484,42.519584,713940
zzw-222@62j-t3b-nkf,-71.326945,42.579494,713940
zzw-222@62j-t3h-vzz,-71.315484,42.622525,713940
zzw-222@62j-t3j-st9,-71.307663,42.589473,713940
zzw-222@62j-t3n-6ff,-71.353102,42.6247,713940
zzw-222@62j-t4p-ygk,-71.43174,42.560817,713940
zzw-222@62j-t4s-6ff,-71.397034,42.578167,713940
zzw-222@62j-t4w-2kz,-71.419317,42.568819,713940
zzw-222@62j-t4w-s5z,-71.411023,42.573149,713940
zzw-222@62j-t54-rx5,-71.297942,42.625566,713940
zzw-222@62j-t5f-cdv,-71.27438,42.566776,713940
zzw-222@62j-t5k-xwk,-71.267508,42.560953,713940
zzw-222@62j-w8t-qpv,-70.924994,43.133929,713940
zzw-222@62j-wc8-92k,-70.905245,43.181389,713940
zzw-222@62j-wc8-ndv,-70.915951,43.185155,713940
zzw-222@62j-wch-skf,-70.876289,43.183521,713940
zzw-222@62j-wcj-4n5,-70.881656,43.184423,713940
zzw-222@62j-wdf-8gk,-70.802258,43.013279,713940
zzw-222@62j-wff-28v,-70.832626,42.950788,713940
zzw-222@62j-wfg-gx5,-70.822327,42.929367,713940
zzw-222@62j-wgr-h89,-70.784459,43.034692,713940
zzw-222@62j-wkh-wc5,-71.006552,43.16066,713940
zzw-222@62j-wm3-d35,-71.127982,43.180865,713940
zzw-222@62j-wn6-sdv,-70.967375,42.99445,713940
zzw-222@62j-wq3-qmk,-70.921001,42.979032,713940
zzw-222@62j-wq9-f2k,-70.922534,42.996698,713940
zzw-222@62j-wqd-3kf,-70.935819,42.985318,713940
zzw-222@62j-wsq-yd9,-70.880827,43.218814,713940
zzw-222@62j-wst-vs5,-70.82326,43.233823,713940
zzw-222@62j-wzf-py9,-70.979654,43.260924,713940
zzw-222@62j-x3j-z75,-70.887237,43.239962,713940
zzw-222@62j-x3k-mtv,-70.899355,43.231829,713940
zzw-222@62j-x3z-5j9,-70.976261,43.30403,713940
zzw-222@62j-x3z-6zf,-70.977728,43.304138,713940
zzw-222@62k-273-bkz,-70.687403,41.979096,713940
zzw-222@62k-2bf-7dv,-70.553254,41.817401,713940
zzw-222@62k-2dq-jgk,-70.801437,41.939707,713940
zzw-222@62k-2gm-hkf,-70.733816,41.992695,713940
zzw-222@62k-2h4-qs5,-70.703979,41.923192,713940
zzw-222@62k-2js-zs5,-70.660249,41.742716,713940
zzw-222@62k-2kp-qpv,-70.744146,41.774484,713940
zzw-222@62k-2ww-94v,-70.733871,42.013022,713940
zzw-222@62k-2wz-cnq,-70.683483,42.025407,713940
zzw-222@62k-2wz-f75,-70.685113,42.025428,713940
zzw-222@62k-2x2-2ff,-70.671382,42.038677,713940
zzw-222@62k-2xd-sqz,-70.769461,42.105091,713940
zzw-222@62k-2xd-tjv,-70.763696,42.102426,713940
zzw-222@62k-2xf-89z,-70.768483,42.108475,713940
zzw-222@62k-2xf-b6k,-70.770857,42.100778,713940
zzw-222@62k-2xf-s5z,-70.751789,42.105278,713940
zzw-222@62k-2xj-6c5,-70.807997,42.106645,713940
zzw-222@62k-2z3-grk,-70.745359,42.107127,713940
zzw-222@62k-dy3-kzz,-71.69754,42.660845,713940
zzw-222@62k-fhh-q9f,-71.586237,42.61264,713940
zzw-222@62k-fhh-rhq,-71.577221,42.6139,713940
zzw-222@62k-fkb-h89,-71.48605,42.580174,713940
zzw-222@62k-fkc-575,-71.480893,42.582856,713940
zzw-222@62k-fkc-7yv,-71.479909,42.585768,713940
zzw-222@62k-nr7-jy9,-71.22936,42.06176,713940
zzw-222@62k-nrx-dn5,-71.071677,42.114042,713940
zzw-222@62k-nrz-kmk,-71.095254,42.097289,713940
zzw-222@62k-ns6-cnq,-71.051439,42.100676,713940
zzw-222@62k-nsd-6c5,-71.05476,42.031871,713940
zzw-222@62k-nsj-8vz,-71.043147,42.064668,713940
zzw-222@62k-nsw-v4v,-71.16162,42.09887,713940
zzw-222@62k-nt2-4jv,-71.124319,42.131337,713940
zzw-222@62k-nt2-nwk,-71.104775,42.124528,713940
zzw-222@62k-nt2-syv,-71.121596,42.133089,713940
zzw-222@62k-nwb-b49,-70.974233,41.977364,713940
zzw-222@62k-nwf-6x5,-71.005993,41.974517,713940
zzw-222@62k-nxd-5mk,-71.033017,42.017048,713940
zzw-222@62k-nyq-k75,-71.311527,42.007665,713940
zzw-222@62k-nyw-brk,-71.412534,42.091908,713940
zzw-222@62k-nyz-gx5,-71.44288,42.086394,713940
zzw-222@62k-nzv-tsq,-71.302111,42.085848,713940
zzw-222@62k-p2d-wrk,-71.241502,42.05258,713940
zzw-222@62k-p2h-gp9,-71.284738,42.077866,713940
zzw-222@62k-p2x-8y9,-71.369057,42.142201,713940
zzw-222@62k-p6v-85f,-71.029588,42.190658,713940
zzw-222@62k-p6z-w6k,-71.02756,42.187246,713940
zzw-222@62k-p74-t5f,-71.00255,42.197607,713940
zzw-222@62k-p74-tn5,-71.002982,42.198134,713940
zzw-222@62k-p75-mkz,-71.038821,42.218239,713940
zzw-222@62k-p7v-87q,-71.117498,42.191678,713940
zzw-222@62k-p85-2zf,-71.091022,42.154776,713940
zzw-222@62k-p87-435,-71.073026,42.151096,713940
zzw-222@62k-p87-rtv,-71.10829,42.152833,713940
zzw-222@62k-p8b-7nq,-71.102681,42.155287,713940
zzw-222@62k-p8d-fcq,-71.060326,42.164575,713940
zzw-222@62k-p8d-q75,-71.042249,42.164498,713940
zzw-222@62k-p8p-9j9,-70.983058,42.244177,713940
zzw-222@62k-p8q-2c5,-70.976958,42.221581,713940
zzw-222@62k-p94-6p9,-70.967338,42.189832,713940
zzw-222@62k-p94-85f,-70.968405,42.189936,713940
zzw-222@62k-p9b-45f,-70.948488,42.202366,713940
zzw-222@62k-p9f-tn5,-71.017344,42.234422,713940
zzw-222@62k-p9g-d7q,-71.02598,42.229934,713940
zzw-222@62k-p9j-w8v,-71.050831,42.241302,713940
zzw-222@62k-p9n-ysq,-71.002241,42.245652,713940
zzw-222@62k-p9p-2p9,-71.001107,42.249489,713940
zzw-222@62k-p9p-fj9,-71.01142,42.254912,713940
zzw-222@62k-p9p-rhq,-70.997885,42.25402,713940
zzw-222@62k-pbb-vs5,-70.909426,42.055588,713940
zzw-222@62k-pc5-3qz,-70.984435,42.081814,713940
zzw-222@62k-pcb-fpv,-70.988893,42.105997,713940
zzw-222@62k-pct-q9f,-70.947156,42.038254,713940
zzw-222@62k-pd8-b6k,-70.816871,42.113665,713940
zzw-222@62k-pg6-wx5,-71.253727,42.133061,713940
zzw-222@62k-pg9-sbk,-71.207603,42.164719,713940
zzw-222@62k-pgb-vmk,-71.205533,42.170659,713940
zzw-222@62k-pgm-4gk,-71.288551,42.193951,713940
zzw-222@62k-pgq-3nq,-71.320931,42.194449,713940
zzw-222@62k-phc-nbk,-71.178375,42.241039,713940
zzw-222@62k-phd-qmk,-71.172344,42.243796,713940
zzw-222@62k-phn-sh5,-71.132172,42.244292,713940
zzw-222@62k-phn-xbk,-71.13802,42.235056,713940
zzw-222@62k-phw-jd9,-71.188639,42.179799,713940
zzw-222@62k-phw-ndv,-71.193904,42.172318,713940
zzw-222@62k-phw-nt9,-71.192941,42.17223,713940
zzw-222@62k-phz-v75,-71.157184,42.200799,713940
zzw-222@62k-pjj-brk,-71.265483,42.275237,713940
zzw-222@62k-q6z-cyv,-71.009466,41.82127,713940
zzw-222@62k-q8x-cqz,-70.914516,41.883056,713940
zzw-222@62k-qc8-tjv,-70.773162,41.706592,713940
zzw-222@62k-qty-mzf,-71.473914,42.088685,713940
zzw-222@62k-qvb-dn5,-71.481781,42.050997,713940
zzw-222@62k-r5r-8n5,-71.57111,42.348977,713940
zzw-222@62k-r76-t9z,-71.493393,42.3519,713940
zzw-222@62k-r79-4y9,-71.532962,42.3728,713940
zzw-222@62k-r79-mp9,-71.510541,42.341497,713940
zzw-222@62k-r7b-8d9,-71.505376,42.350506,713940
zzw-222@62k-r7g-s89,-71.50087,42.391263,713940
zzw-222@62k-r7z-y9z,-71.577227,42.395069,713940
zzw-222@62k-r83-bx5,-71.551896,42.361682,713940
zzw-222@62k-r85-ygk,-71.596683,42.364765,713940
zzw-222@62k-r94-gzf,-71.415977,42.191007,713940
zzw-222@62k-r94-y9z,-71.412823,42.200447,713940
zzw-222@62k-r9k-9pv,-71.41539,42.151264,713940
zzw-222@62k-r9q-2tv,-71.54499,42.217762,713940
zzw-222@62k-r9q-g49,-71.517734,42.225748,713940
zzw-222@62k-r9w-b49,-71.54574,42.210083,713940
zzw-222@62k-rbp-rc5,-71.426388,42.248983,713940
zzw-222@62k-rc2-t9z,-71.353837,42.170732,713940
zzw-222@62m-j8c-rx5,-70.975747,43.345866,713940
zzw-223@62j-pg9-jgk,-70.838142,42.680002,713940
zzw-223@62j-pjh-f4v,-70.712355,42.576142,713940
zzw-223@62j-pm5-h3q,-70.650659,42.62557,713940
zzw-223@62j-pm6-cdv,-70.639032,42.630281,713940
zzw-223@62j-ppv-45f,-71.078538,42.774242,713940
zzw-223@62j-ppv-4gk,-71.077447,42.77477,713940
zzw-223@62j-ppv-6tv,-71.075743,42.775861,713940
zzw-223@62j-pst-2hq,-70.887896,42.562008,713940
zzw-223@62j-psx-b49,-70.897932,42.562111,713940
zzw-223@62j-q5t-tjv,-70.88751,42.796141,713940
zzw-223@62j-q65-t9z,-70.906499,42.818556,713940
zzw-223@62j-qnn-btv,-70.922552,42.251583,713940
zzw-223@62j-qsz-qvf,-70.848851,42.156045,713940
zzw-223@62j-qv7-3t9,-70.825299,42.238122,713940
zzw-223@62j-r5n-guk,-70.903051,42.482827,713940
zzw-223@62j-r5q-b6k,-70.899499,42.469047,713940
zzw-223@62j-rjd-5vf,-71.293821,42.673774,713940
zzw-223@62j-rkj-p5f,-71.241138,42.763824,713940
zzw-223@62j-rkp-94v,-71.248751,42.765485,713940
zzw-223@62j-rsx-j7q,-71.350453,42.68153,713940
zzw-223@62j-sby-kzz,-71.242413,42.434776,713940
zzw-223@62j-scd-9xq,-71.237196,42.384889,713940
zzw-223@62j-sdk-3h5,-71.155675,42.482164,713940
zzw-223@62j-sdn-d5f,-71.196049,42.503856,713940
zzw-223@62j-sds-z2k,-71.126399,42.498237,713940
zzw-223@62j-sf6-qzz,-71.135209,42.471826,713940
zzw-223@62j-sf9-g8v,-71.16497,42.460985,713940
zzw-223@62j-sff-y9z,-71.224842,42.496196,713940
zzw-223@62j-sgg-cbk,-71.096241,42.349326,713940
zzw-223@62j-sgj-bp9,-71.14152,42.347094,713940
zzw-223@62j-sgk-jqf,-71.138672,42.359479,713940
zzw-223@62j-sgx-qfz,-71.068218,42.270656,713940
zzw-223@62j-sh5-d35,-71.196519,42.328299,713940
zzw-223@62j-sh9-6zf,-71.187465,42.367215,713940
zzw-223@62j-she-6c5,-71.211161,42.313256,713940
zzw-223@62j-shn-ct9,-71.221314,42.305213,713940
zzw-223@62j-shx-73q,-71.061394,42.372084,713940
zzw-223@62j-shy-33q,-71.053045,42.367685,713940
zzw-223@62j-shy-435,-71.059118,42.366872,713940
zzw-223@62j-shz-3qz,-71.056819,42.355688,713940
zzw-223@62j-shz-sqz,-71.054412,42.355996,713940
zzw-223@62j-sj2-cqz,-71.096043,42.358901,713940
zzw-223@62j-sj2-vcq,-71.084566,42.374383,713940
zzw-223@62j-sj3-xh5,-71.080795,42.346515,713940
zzw-223@62j-sj4-nwk,-71.070877,42.350725,713940
zzw-223@62j-sj8-n3q,-71.089233,42.382483,713940
zzw-223@62j-sj9-7bk,-71.079171,42.3915,713940
zzw-223@62j-sjc-47q,-71.053775,42.311782,713940
zzw-223@62j-sjj-2c5,-71.071887,42.295977,713940
zzw-223@62j-sjp-rhq,-71.056414,42.337233,713940
zzw-223@62j-sjp-ty9,-71.057918,42.335276,713940
zzw-223@62j-sjr-z75,-71.141588,42.38832,713940
zzw-223@62j-sjv-2x5,-71.136763,42.363324,713940
zzw-223@62j-sk2-r8v,-71.106745,42.381287,713940
zzw-223@62j-skp-5pv,-71.453809,42.473796,713940
zzw-223@62j-sn7-9j9,-71.484457,42.433585,713940
zzw-223@62j-snw-tvz,-71.409262,42.453517,713940
zzw-223@62j-sq4-975,-71.338254,42.313768,713940
zzw-223@62j-sr7-k2k,-71.430781,42.360505,713940
zzw-223@62j-srz-2tv,-71.258664,42.396475,713940
zzw-223@62j-ss2-st9,-71.24972,42.374924,713940
zzw-223@62j-ssc-n5z,-71.268293,42.294235,713940
zzw-223@62j-ssd-nkf,-71.260198,42.325674,713940
zzw-223@62j-ssg-jjv,-71.222052,42.305523,713940
zzw-223@62j-sv7-psq,-71.109511,42.566878,713940
zzw-223@62j-sx7-vj9,-71.116071,42.666685,713940
zzw-223@62j-sxb-8sq,-71.108859,42.658835,713940
zzw-223@62j-sxw-3bk,-71.02381,42.453937,713940
zzw-223@62j-syf-x5z,-71.015885,42.385517,713940
zzw-223@62j-syr-3kf,-71.103368,42.480845,713940
zzw-223@62j-syy-dvz,-71.069288,42.501903,713940
zzw-223@62j-sz6-52k,-71.071299,42.428957,713940
zzw-223@62j-sz6-v9f,-71.067132,42.407644,713940
zzw-223@62j-sz6-yvz,-71.061178,42.399231,713940
zzw-223@62j-szf-59f,-71.058645,42.428212,713940
zzw-223@62j-szs-9zz,-70.934085,42.522042,713940
zzw-223@62j-szt-2zf,-70.924555,42.526881,713940
zzw-223@62j-t2q-73q,-71.014072,42.514756,713940
zzw-223@62j-t45-26k,-71.411855,42.614191,713940
zzw-223@62j-t4s-6ff,-71.397009,42.578124,713940
zzw-223@62j-t5z-mc5,-71.378443,42.637753,713940
zzw-223@62j-w92-5pv,-70.910747,43.136173,713940
zzw-223@62j-wc9-f9f,-70.903525,43.188162,713940
zzw-223@62j-wcg-z4v,-70.879578,43.20583,713940
zzw-223@62j-wfd-t7q,-70.834706,42.961319,713940
zzw-223@62j-wqd-3kf,-70.936084,42.98553,713940
zzw-223@62j-wqd-47q,-70.934564,42.982523,713940
zzw-223@62j-wqd-5pv,-70.940032,42.98223,713940
zzw-223@62j-x3y-xkf,-70.979791,43.315963,713940
zzw-223@62k-27d-r6k,-70.650922,41.928875,713940
zzw-223@62k-2dr-qpv,-70.806508,41.924058,713940
zzw-223@62k-2jt-xkf,-70.666668,41.758206,713940
zzw-223@62k-2jv-wp9,-70.723682,41.767113,713940
zzw-223@62k-2wp-q9f,-70.703686,42.091637,713940
zzw-223@62k-fhh-jsq,-71.569054,42.606871,713940
zzw-223@62k-nr9-6c5,-71.187193,42.110509,713940
zzw-223@62k-nrz-kmk,-71.095258,42.097285,713940
zzw-223@62k-nt2-syv,-71.121589,42.133105,713940
zzw-223@62k-nt4-6kz,-71.145748,42.140475,713940
zzw-223@62k-nwm-syv,-70.976823,41.991695,713940
zzw-223@62k-nyw-j9z,-71.409788,42.084605,713940
zzw-223@62k-nyw-nwk,-71.430855,42.091792,713940
zzw-223@62k-p2f-wkz,-71.239927,42.053092,713940
zzw-223@62k-p75-mhq,-71.038637,42.218439,713940
zzw-223@62k-p79-vj9,-71.010118,42.155134,713940
zzw-223@62k-p85-8gk,-71.075318,42.164089,713940
zzw-223@62k-p87-435,-71.072867,42.15116,713940
zzw-223@62k-p8k-33q,-70.969572,42.228514,713940
zzw-223@62k-p98-hnq,-70.918704,42.176243,713940
zzw-223@62k-p9g-g49,-71.029318,42.234449,713940
zzw-223@62k-p9p-47q,-71.004424,42.252008,713940
zzw-223@62k-p9p-n3q,-70.993425,42.261401,713940
zzw-223@62k-pc9-3bk,-71.021515,42.075164,713940
zzw-223@62k-pcp-835,-71.009427,42.038666,713940
zzw-223@62k-pd7-2tv,-70.840602,42.133184,713940
zzw-223@62k-pfq-7wk,-71.219933,42.178277,713940
zzw-223@62k-pg6-rhq,-71.252284,42.146534,713940
zzw-223@62k-phd-99f,-71.172697,42.243288,713940
zzw-223@62k-phj-3qz,-71.188371,42.218977,713940
zzw-223@62k-phj-z75,-71.180145,42.218548,713940
zzw-223@62k-phz-v75,-71.157043,42.200722,713940
zzw-223@62k-qty-mx5,-71.474463,42.089469,713940
zzw-223@62k-r5n-xh5,-71.533807,42.3517,713940
zzw-223@62k-r5q-28v,-71.540248,42.332259,713940
zzw-223@62k-r89-z75,-71.585197,42.396602,713940
zzw-223@62k-rc2-3bk,-71.36587,42.163392,713940
zzw-223@62k-rc5-jn5,-71.404589,42.152712,713940
zzw-223@62k-rcf-mff,-71.466103,42.26233,713940
zzw-224@62j-psd-jn5,-70.873347,42.6098,713940
zzw-224@62j-psd-mc5,-70.874411,42.612415,713940
zzw-224@62j-psm-cdv,-70.884665,42.544842,713940
zzw-224@62j-q5t-7yv,-70.885035,42.801995,713940
zzw-224@62j-q5t-fpv,-70.876319,42.798711,713940
zzw-224@62j-qnn-2x5,-70.906689,42.250033,713940
zzw-224@62j-qsr-ch5,-70.877437,42.158348,713940
zzw-224@62j-qt2-vfz,-70.881386,42.174205,713940
zzw-224@62j-qv7-3t9,-70.82558,42.237979,713940
zzw-224@62j-r5p-5pv,-70.902718,42.488309,713940
zzw-224@62j-rg5-pn5,-71.323845,42.892298,713940
zzw-224@62j-rh5-st9,-71.204284,42.750869,713940
zzw-224@62j-rjy-yqf,-71.184847,42.792589,713940
zzw-224@62j-rwv-x89,-71.166214,43.035487,713940
zzw-224@62j-sc4-gc5,-71.206589,42.468225,713940
zzw-224@62j-sc5-g6k,-71.250524,42.476235,713940
zzw-224@62j-scd-fpv,-71.229394,42.376457,713940
zzw-224@62j-scy-dqf,-71.275088,42.490624,713940
zzw-224@62j-sd5-g6k,-71.27952,42.400225,713940
zzw-224@62j-sdp-3dv,-71.18636,42.4834,713940
zzw-224@62j-sgj-gzf,-71.139384,42.342505,713940
zzw-224@62j-sgx-qfz,-71.067483,42.269887,713940
zzw-224@62j-sgz-49z,-71.114124,42.298716,713940
zzw-224@62j-sh5-d9z,-71.195167,42.330162,713940
zzw-224@62j-shn-2kz,-71.21312,42.30009,713940
zzw-224@62j-shn-94v,-71.221505,42.300565,713940
zzw-224@62j-shv-b6k,-71.208479,42.317855,713940
zzw-224@62j-shx-bp9,-71.059336,42.358615,713940
zzw-224@62j-shz-rx5,-71.055678,42.358102,713940
zzw-224@62j-sj2-cdv,-71.096373,42.358726,713940
zzw-224@62j-sj2-p35,-71.102566,42.364991,713940
zzw-224@62j-sj2-rhq,-71.104188,42.366723,713940
zzw-224@62j-sj3-5mk,-71.080993,42.367023,713940
zzw-224@62j-sj3-p9z,-71.082493,42.348301,713940
zzw-224@62j-sj4-pd9,-71.072095,42.351813,713940
zzw-224@62j-sjk-jd9,-71.047248,42.337032,713940
zzw-224@62j-sjt-h3q,-71.126049,42.367678,713940
